Number of tests,11/09/2020,"6,247"
Number of tests,11/10/2020,"5,519"
Number of tests,11/11/2020,"5,257"
Number of tests,11/12/2020,"5,739"
Number of tests,11/13/2020,"5,850"
Number of tests,11/14/2020,"2,789"
Number of tests,11/15/2020,"2,739"
Number of student tests,11/09/2020,"5,028"
Number of student tests,11/10/2020,"4,313"
Number of student tests,11/11/2020,"3,885"
Number of student tests,11/12/2020,"4,629"
Number of student tests,11/13/2020,"4,461"
Number of student tests,11/14/2020,"2,635"
Number of student tests,11/15/2020,"2,634"
Number of employee tests,11/09/2020,"1,219"
Number of employee tests,11/10/2020,"1,206"
Number of employee tests,11/11/2020,"1,372"
Number of employee tests,11/12/2020,"1,110"
Number of employee tests,11/13/2020,"1,389"
Number of employee tests,11/14/2020,154
Number of employee tests,11/15/2020,105
"New Confirmed Positive, Total",11/09/2020,2
"New Confirmed Positive, Total",11/10/2020,
"New Confirmed Positive, Total",11/11/2020,6
"New Confirmed Positive, Total",11/12/2020,14
"New Confirmed Positive, Total",11/13/2020,9
"New Confirmed Positive, Total",11/14/2020,6
"New Confirmed Positive, Total",11/15/2020,2
Number of tests,Total,"34,140"
Number of student tests,Total,"27,585"
Number of employee tests,Total,"6,555"
New confirmed positives,Total,39
