Number of tests,10/13/2020,"5,546"
Number of tests,10/14/2020,"5,230"
Number of tests,10/15/2020,"5,955"
Number of tests,10/16/2020,"5,852"
Number of tests,10/17/2020,"2,877"
Number of tests,10/18/2020,"2,932"
Number of tests,10/19/2020,"6,258"
Number of student tests,10/13/2020,"4,324"
Number of student tests,10/14/2020,"3,855"
Number of student tests,10/15/2020,"4,867"
Number of student tests,10/16/2020,"4,596"
Number of student tests,10/17/2020,"2,747"
Number of student tests,10/18/2020,"2,828"
Number of student tests,10/19/2020,"5,056"
Number of employee tests,10/13/2020,"1,222"
Number of employee tests,10/14/2020,"1,375"
Number of employee tests,10/15/2020,"1,088"
Number of employee tests,10/16/2020,"1,256"
Number of employee tests,10/17/2020,130
Number of employee tests,10/18/2020,104
Number of employee tests,10/19/2020,"1,202"
"New Confirmed Positive, Total",10/13/2020,0
"New Confirmed Positive, Total",10/14/2020,2
"New Confirmed Positive, Total",10/15/2020,3
"New Confirmed Positive, Total",10/16/2020,1
"New Confirmed Positive, Total",10/17/2020,1
"New Confirmed Positive, Total",10/18/2020,0
"New Confirmed Positive, Total",10/19/2020,3
Number of tests,Total,"34,650"
Number of student tests,Total,"28,273"
Number of employee tests,Total,"6,377"
"New Confirmed Positive, Total",Total,10
