Number of tests,11/23/2020,"4,363"
Number of tests,11/24/2020,"3,821"
Number of tests,11/25/2020,39
Number of tests,11/26/2020,0
Number of tests,11/27/2020,"2,468"
Number of tests,11/28/2020,"1,021"
Number of tests,11/29/2020,"1,156"
Number of student tests,11/23/2020,"2,885"
Number of student tests,11/24/2020,"2,296"
Number of student tests,11/25/2020,22
Number of student tests,11/26/2020,
Number of student tests,11/27/2020,"2,326"
Number of student tests,11/28/2020,931
Number of student tests,11/29/2020,"1,104"
Number of employee tests,11/23/2020,"1,478"
Number of employee tests,11/24/2020,"1,525"
Number of employee tests,11/25/2020,17
Number of employee tests,11/26/2020,
Number of employee tests,11/27/2020,142
Number of employee tests,11/28/2020,90
Number of employee tests,11/29/2020,52
"New Confirmed Positive, Total",11/23/2020,4
"New Confirmed Positive, Total",11/24/2020,3
"New Confirmed Positive, Total",11/25/2020,3
"New Confirmed Positive, Total",11/26/2020,4
"New Confirmed Positive, Total",11/27/2020,1
"New Confirmed Positive, Total",11/28/2020,0
"New Confirmed Positive, Total",11/29/2020,3
Number of tests,Total,"12,868"
Number of student tests,Total,"9,564"
Number of employee tests,Total,"3,304"
New confirmed positives,Total,18
