Number of tests,12/24/2020,74
Number of tests,12/25/2020,18
Number of tests,12/26/2020,"1,370"
Number of tests,12/27/2020,68
Number of tests,12/28/2020,"1,628"
Number of tests,12/29/2020,"1,464"
Number of tests,12/30/2020,"1,300"
Number of student tests,12/24/2020,11
Number of student tests,12/25/2020,
Number of student tests,12/26/2020,"1,158"
Number of student tests,12/27/2020,9
Number of student tests,12/28/2020,950
Number of student tests,12/29/2020,675
Number of student tests,12/30/2020,552
Number of employee tests,12/24/2020,63
Number of employee tests,12/25/2020,18
Number of employee tests,12/26/2020,212
Number of employee tests,12/27/2020,59
Number of employee tests,12/28/2020,678
Number of employee tests,12/29/2020,789
Number of employee tests,12/30/2020,748
"New Confirmed Positive, Total",12/24/2020,8
"New Confirmed Positive, Total",12/25/2020,0
"New Confirmed Positive, Total",12/26/2020,1
"New Confirmed Positive, Total",12/27/2020,1
"New Confirmed Positive, Total",12/28/2020,9
"New Confirmed Positive, Total",12/29/2020,6
"New Confirmed Positive, Total",12/30/2020,3
Number of tests,Total,"5,922"
Number of student tests,Total,"3,355"
Number of employee tests,Total,"2,567"
New confirmed positives,Total,28
