Number of tests,09/25/2020,"5,777"
Number of tests,09/26/2020,"2,677"
Number of tests,09/27/2020,"3,107"
Number of tests,09/28/2020,"6,290"
Number of tests,09/29/2020,"5,716"
Number of tests,09/30/2020,"5,500"
Number of tests,10/01/2020,"5,903"
Number of student tests,09/25/2020,"4,546"
Number of student tests,09/26/2020,"2,572"
Number of student tests,09/27/2020,"3,025"
Number of student tests,09/28/2020,"5,055"
Number of student tests,09/29/2020,"4,479"
Number of student tests,09/30/2020,"4,104"
Number of student tests,10/01/2020,"4,787"
Number of employee tests,09/25/2020,"1,231"
Number of employee tests,09/26/2020,105
Number of employee tests,09/27/2020,82
Number of employee tests,09/28/2020,"1,235"
Number of employee tests,09/29/2020,"1,237"
Number of employee tests,09/30/2020,"1,396"
Number of employee tests,10/01/2020,"1,116"
"New Confirmed Positive, Total",09/25/2020,1
"New Confirmed Positive, Total",09/26/2020,1
"New Confirmed Positive, Total",09/27/2020,0
"New Confirmed Positive, Total",09/28/2020,1
"New Confirmed Positive, Total",09/29/2020,1
"New Confirmed Positive, Total",09/30/2020,0
"New Confirmed Positive, Total",10/01/2020,0
Number of tests,Total,"34,970"
Number of student tests,Total,"28,568"
Number of employee tests,Total,"6,402"
"New Confirmed Positive, Total",Total,4
