Number of tests,11/11/2020,"5,346"
Number of tests,11/12/2020,"5,802"
Number of tests,11/13/2020,"5,966"
Number of tests,11/14/2020,"2,878"
Number of tests,11/15/2020,"2,800"
Number of tests,11/16/2020,"5,883"
Number of tests,11/17/2020,"5,185"
Number of student tests,11/11/2020,"3,926"
Number of student tests,11/12/2020,"4,670"
Number of student tests,11/13/2020,"4,542"
Number of student tests,11/14/2020,"2,714"
Number of student tests,11/15/2020,"2,688"
Number of student tests,11/16/2020,"4,532"
Number of student tests,11/17/2020,"3,958"
Number of employee tests,11/11/2020,"1,420"
Number of employee tests,11/12/2020,"1,132"
Number of employee tests,11/13/2020,"1,424"
Number of employee tests,11/14/2020,164
Number of employee tests,11/15/2020,112
Number of employee tests,11/16/2020,"1,351"
Number of employee tests,11/17/2020,"1,227"
"New Confirmed Positive, Total",11/11/2020,6
"New Confirmed Positive, Total",11/12/2020,14
"New Confirmed Positive, Total",11/13/2020,9
"New Confirmed Positive, Total",11/14/2020,6
"New Confirmed Positive, Total",11/15/2020,2
"New Confirmed Positive, Total",11/16/2020,2
"New Confirmed Positive, Total",11/17/2020,1
Number of tests,Total,"33,860"
Number of student tests,Total,"27,030"
Number of employee tests,Total,"6,830"
New confirmed positives,Total,40
