Number of tests,05/04/2021,"4,416"
Number of tests,05/05/2021,"4,131"
Number of tests,05/06/2021,"4,555"
Number of tests,05/07/2021,"4,432"
Number of tests,05/08/2021,"3,243"
Number of tests,05/09/2021,"3,764"
Number of tests,05/10/2021,"4,657"
Number of student tests,05/04/2021,"3,827"
Number of student tests,05/05/2021,"3,506"
Number of student tests,05/06/2021,"3,751"
Number of student tests,05/07/2021,"3,862"
Number of student tests,05/08/2021,"3,152"
Number of student tests,05/09/2021,"3,707"
Number of student tests,05/10/2021,"3,827"
Number of employee tests,05/04/2021,589
Number of employee tests,05/05/2021,625
Number of employee tests,05/06/2021,804
Number of employee tests,05/07/2021,570
Number of employee tests,05/08/2021,91
Number of employee tests,05/09/2021,57
Number of employee tests,05/10/2021,830
"New Confirmed Positive, Total",05/04/2021,1
"New Confirmed Positive, Total",05/05/2021,2
"New Confirmed Positive, Total",05/06/2021,1
"New Confirmed Positive, Total",05/07/2021,1
"New Confirmed Positive, Total",05/08/2021,0
"New Confirmed Positive, Total",05/09/2021,0
"New Confirmed Positive, Total",05/10/2021,1
Number of tests,Total,"29,198"
Number of student tests,Total,"25,632"
Number of employee tests,Total,"3,566"
New confirmed positives,Total,6
