Number of tests,08/30/2020,28
Number of tests,08/31/2020,"1,484"
Number of tests,09/01/2020,"1,213"
Number of tests,09/02/2020,348
Number of tests,09/03/2020,"4,621"
Number of tests,09/04/2020,"4,954"
Number of tests,09/05/2020,"2,840"
Number of student tests,08/30/2020,28
Number of student tests,08/31/2020,"1,433"
Number of student tests,09/01/2020,"1,125"
Number of student tests,09/02/2020,317
Number of student tests,09/03/2020,"4,213"
Number of student tests,09/04/2020,"4,094"
Number of student tests,09/05/2020,"2,772"
Number of employee tests,08/30/2020,
Number of employee tests,08/31/2020,51
Number of employee tests,09/01/2020,88
Number of employee tests,09/02/2020,31
Number of employee tests,09/03/2020,408
Number of employee tests,09/04/2020,860
Number of employee tests,09/05/2020,68
"New Confirmed Positive, Total",08/30/2020,1
"New Confirmed Positive, Total",08/31/2020,5
"New Confirmed Positive, Total",09/01/2020,7
"New Confirmed Positive, Total",09/02/2020,12
"New Confirmed Positive, Total",09/03/2020,12
"New Confirmed Positive, Total",09/04/2020,14
"New Confirmed Positive, Total",09/05/2020,6
Number of tests,Total,"15,488"
Number of student tests,Total,"13,982"
Number of employee tests,Total,"1,506"
"New Confirmed Positive, Total",Total,57
