Number of tests,8/23/20,"1,126"
Number of tests,8/24/20,"1,475"
Number of tests,8/25/20,"2,025"
Number of tests,8/26/20,"1,255"
Number of tests,8/27/20,"1,689"
Number of tests,8/28/20,"1,646"
Number of tests,8/29/20,850
Number of student tests,8/23/20,"1,126"
Number of student tests,8/24/20,"1,468"
Number of student tests,8/25/20,"1,992"
Number of student tests,8/26/20,"1,183"
Number of student tests,8/27/20,"1,614"
Number of student tests,8/28/20,"1,623"
Number of student tests,8/29/20,846
Number of employee tests,8/23/20,0
Number of employee tests,8/24/20,7
Number of employee tests,8/25/20,33
Number of employee tests,8/26/20,72
Number of employee tests,8/27/20,75
Number of employee tests,8/28/20,23
Number of employee tests,8/29/20,4
"New Confirmed Positive, Total",8/23/20,0
"New Confirmed Positive, Total",8/24/20,1
"New Confirmed Positive, Total",8/25/20,2
"New Confirmed Positive, Total",8/26/20,0
"New Confirmed Positive, Total",8/27/20,1
"New Confirmed Positive, Total",8/28/20,9
"New Confirmed Positive, Total",8/29/20,2
Number of tests,Total,"10,066"
Number of student tests,Total,"9,852"
Number of employee tests,Total,214
"New Confirmed Positive, Total",Total,15
