Number of tests,11/27/20,"2,467"
Number of tests,11/28/20,"1,019"
Number of tests,11/29/20,"1,156"
Number of tests,11/30/20,"3,681"
Number of tests,12/1/20,"3,095"
Number of tests,12/2/20,"2,669"
Number of student tests,11/27/20,"2,326"
Number of student tests,11/28/20,931
Number of student tests,11/29/20,"1,104"
Number of student tests,11/30/20,"2,379"
Number of student tests,12/1/20,"1,819"
Number of student tests,12/2/20,"1,278"
Number of employee tests,11/27/20,141
Number of employee tests,11/28/20,88
Number of employee tests,11/29/20,52
Number of employee tests,11/30/20,"1,302"
Number of employee tests,12/1/20,"1,276"
Number of employee tests,12/2/20,"1,391"
"New Confirmed Positive, Total",11/27/20,1
"New Confirmed Positive, Total",11/28/20,0
"New Confirmed Positive, Total",11/29/20,3
"New Confirmed Positive, Total",11/30/20,4
"New Confirmed Positive, Total",12/1/20,9
"New Confirmed Positive, Total",12/2/20,3
Number of tests,Total,"14,087"
Number of student tests,Total,"9,837"
Number of employee tests,Total,"4,250"
New confirmed positives,Total,20
