Number of tests,12/16/2020,"2,527"
Number of tests,12/17/2020,"2,060"
Number of tests,12/18/2020,"3,750"
Number of tests,12/19/2020,163
Number of tests,12/20/2020,62
Number of tests,12/21/2020,"2,927"
Number of tests,12/22/2020,"2,720"
Number of student tests,12/16/2020,"1,098"
Number of student tests,12/17/2020,"1,289"
Number of student tests,12/18/2020,"2,130"
Number of student tests,12/19/2020,99
Number of student tests,12/20/2020,16
Number of student tests,12/21/2020,"1,529"
Number of student tests,12/22/2020,"1,020"
Number of employee tests,12/16/2020,"1,429"
Number of employee tests,12/17/2020,771
Number of employee tests,12/18/2020,"1,620"
Number of employee tests,12/19/2020,64
Number of employee tests,12/20/2020,46
Number of employee tests,12/21/2020,"1,398"
Number of employee tests,12/22/2020,"1,700"
"New Confirmed Positive, Total",12/16/2020,5
"New Confirmed Positive, Total",12/17/2020,4
"New Confirmed Positive, Total",12/18/2020,4
"New Confirmed Positive, Total",12/19/2020,5
"New Confirmed Positive, Total",12/20/2020,3
"New Confirmed Positive, Total",12/21/2020,3
"New Confirmed Positive, Total",12/22/2020,2
Number of tests,Total,"14,209"
Number of student tests,Total,"7,181"
Number of employee tests,Total,"7,028"
New confirmed positives,Total,26
