Number of tests,11/24/20,"3,821"
Number of tests,11/25/20,39
Number of tests,11/26/20,0
Number of tests,11/27/20,"2,468"
Number of tests,11/28/20,"1,021"
Number of tests,11/29/20,"1,156"
Number of tests,11/30/20,"3,686"
Number of student tests,11/24/20,"2,296"
Number of student tests,11/25/20,22
Number of student tests,11/26/20,
Number of student tests,11/27/20,"2,326"
Number of student tests,11/28/20,931
Number of student tests,11/29/20,"1,104"
Number of student tests,11/30/20,"2,379"
Number of employee tests,11/24/20,"1,525"
Number of employee tests,11/25/20,17
Number of employee tests,11/26/20,
Number of employee tests,11/27/20,142
Number of employee tests,11/28/20,90
Number of employee tests,11/29/20,52
Number of employee tests,11/30/20,"1,307"
"New Confirmed Positive, Total",11/24/20,3
"New Confirmed Positive, Total",11/25/20,3
"New Confirmed Positive, Total",11/26/20,4
"New Confirmed Positive, Total",11/27/20,1
"New Confirmed Positive, Total",11/28/20,0
"New Confirmed Positive, Total",11/29/20,3
"New Confirmed Positive, Total",11/30/20,4
Number of tests,Total,"12,191"
Number of student tests,Total,"9,058"
Number of employee tests,Total,"3,133"
New confirmed positives,Total,18
