Number of tests,8/26/20,"1,255"
Number of tests,8/27/20,"1,689"
Number of tests,8/28/20,"1,646"
Number of tests,8/29/20,850
Number of tests,8/30/20,28
Number of tests,8/31/20,"1,484"
Number of tests,9/1/20,"1,213"
Number of student tests,8/26/20,"1,183"
Number of student tests,8/27/20,"1,614"
Number of student tests,8/28/20,"1,623"
Number of student tests,8/29/20,846
Number of student tests,8/30/20,28
Number of student tests,8/31/20,"1,433"
Number of student tests,9/1/20,"1,125"
Number of employee tests,8/26/20,72
Number of employee tests,8/27/20,75
Number of employee tests,8/28/20,23
Number of employee tests,8/29/20,4
Number of employee tests,8/30/20,
Number of employee tests,8/31/20,51
Number of employee tests,9/1/20,88
"New Confirmed Positive, Total",8/26/20,0
"New Confirmed Positive, Total",8/27/20,1
"New Confirmed Positive, Total",8/28/20,9
"New Confirmed Positive, Total",8/29/20,2
"New Confirmed Positive, Total",8/30/20,1
"New Confirmed Positive, Total",8/31/20,5
"New Confirmed Positive, Total",9/1/20,7
Number of tests,Total,"8,165"
Number of student tests,Total,"7,852"
Number of employee tests,Total,313
"New Confirmed Positive, Total",Total,25
