Number of tests,10/21/2020,"5,419"
Number of tests,10/22/2020,"5,815"
Number of tests,10/23/2020,"5,813"
Number of tests,10/24/2020,"2,831"
Number of tests,10/25/2020,"3,055"
Number of tests,10/26/2020,"6,339"
Number of tests,10/27/2020,"5,690"
Number of student tests,10/21/2020,"4,000"
Number of student tests,10/22/2020,"4,749"
Number of student tests,10/23/2020,"4,568"
Number of student tests,10/24/2020,"2,703"
Number of student tests,10/25/2020,"2,941"
Number of student tests,10/26/2020,"5,109"
Number of student tests,10/27/2020,"4,437"
Number of employee tests,10/21/2020,"1,419"
Number of employee tests,10/22/2020,"1,066"
Number of employee tests,10/23/2020,"1,245"
Number of employee tests,10/24/2020,128
Number of employee tests,10/25/2020,114
Number of employee tests,10/26/2020,"1,230"
Number of employee tests,10/27/2020,"1,253"
"New Confirmed Positive, Total",10/21/2020,3
"New Confirmed Positive, Total",10/22/2020,1
"New Confirmed Positive, Total",10/23/2020,2
"New Confirmed Positive, Total",10/24/2020,0
"New Confirmed Positive, Total",10/25/2020,0
"New Confirmed Positive, Total",10/26/2020,0
"New Confirmed Positive, Total",10/27/2020,0
Number of tests,Total,"34,962"
Number of student tests,Total,"28,507"
Number of employee tests,Total,"6,455"
"New Confirmed Positive, Total",Total,6
