Number of tests,12/11/2020,"3,887"
Number of tests,12/12/2020,104
Number of tests,12/13/2020,27
Number of tests,12/14/2020,"3,673"
Number of tests,12/15/2020,"2,983"
Number of tests,12/16/2020,"2,570"
Number of tests,12/17/2020,"2,106"
Number of student tests,12/11/2020,"2,455"
Number of student tests,12/12/2020,58
Number of student tests,12/13/2020,4
Number of student tests,12/14/2020,"2,398"
Number of student tests,12/15/2020,"1,688"
Number of student tests,12/16/2020,"1,189"
Number of student tests,12/17/2020,"1,381"
Number of employee tests,12/11/2020,"1,432"
Number of employee tests,12/12/2020,46
Number of employee tests,12/13/2020,23
Number of employee tests,12/14/2020,"1,275"
Number of employee tests,12/15/2020,"1,295"
Number of employee tests,12/16/2020,"1,381"
Number of employee tests,12/17/2020,725
"New Confirmed Positive, Total",12/11/2020,8
"New Confirmed Positive, Total",12/12/2020,6
"New Confirmed Positive, Total",12/13/2020,3
"New Confirmed Positive, Total",12/14/2020,4
"New Confirmed Positive, Total",12/15/2020,2
"New Confirmed Positive, Total",12/16/2020,5
"New Confirmed Positive, Total",12/17/2020,4
Number of tests,Total,"15,350"
Number of student tests,Total,"9,173"
Number of employee tests,Total,"6,177"
New confirmed positives,Total,32
