Number of tests,11/10/20,"5,574"
Number of tests,11/11/20,"5,350"
Number of tests,11/12/20,"5,806"
Number of tests,11/13/20,"5,975"
Number of tests,11/14/20,"2,883"
Number of tests,11/15/20,"2,803"
Number of tests,11/16/20,"5,885"
Number of student tests,11/10/20,"4,342"
Number of student tests,11/11/20,"3,930"
Number of student tests,11/12/20,"4,674"
Number of student tests,11/13/20,"4,551"
Number of student tests,11/14/20,"2,719"
Number of student tests,11/15/20,"2,691"
Number of student tests,11/16/20,"4,534"
Number of employee tests,11/10/20,"1,232"
Number of employee tests,11/11/20,"1,420"
Number of employee tests,11/12/20,"1,132"
Number of employee tests,11/13/20,"1,424"
Number of employee tests,11/14/20,164
Number of employee tests,11/15/20,112
Number of employee tests,11/16/20,"1,351"
"New Confirmed Positive, Total",11/10/20,
"New Confirmed Positive, Total",11/11/20,6
"New Confirmed Positive, Total",11/12/20,14
"New Confirmed Positive, Total",11/13/20,9
"New Confirmed Positive, Total",11/14/20,6
"New Confirmed Positive, Total",11/15/20,2
"New Confirmed Positive, Total",11/16/20,2
Number of tests,Total,"34,276"
Number of student tests,Total,"27,441"
Number of employee tests,Total,"6,835"
New confirmed positives,Total,39
