Number of tests,9/28/20,"6,290"
Number of tests,9/29/20,"5,716"
Number of tests,9/30/20,"5,501"
Number of tests,10/1/20,"5,903"
Number of tests,10/2/20,"5,877"
Number of tests,10/3/20,"2,924"
Number of tests,10/4/20,"2,980"
Number of student tests,9/28/20,"5,055"
Number of student tests,9/29/20,"4,479"
Number of student tests,9/30/20,"4,105"
Number of student tests,10/1/20,"4,787"
Number of student tests,10/2/20,"4,629"
Number of student tests,10/3/20,"2,795"
Number of student tests,10/4/20,"2,873"
Number of employee tests,9/28/20,"1,235"
Number of employee tests,9/29/20,"1,237"
Number of employee tests,9/30/20,"1,396"
Number of employee tests,10/1/20,"1,116"
Number of employee tests,10/2/20,"1,248"
Number of employee tests,10/3/20,129
Number of employee tests,10/4/20,107
"New Confirmed Positive, Total",9/28/20,1
"New Confirmed Positive, Total",9/29/20,1
"New Confirmed Positive, Total",9/30/20,0
"New Confirmed Positive, Total",10/1/20,0
"New Confirmed Positive, Total",10/2/20,2
"New Confirmed Positive, Total",10/3/20,0
"New Confirmed Positive, Total",10/4/20,0
Number of tests,Total,"35,191"
Number of student tests,Total,"28,723"
Number of employee tests,Total,"6,468"
"New Confirmed Positive, Total",Total,4
