Number of tests,11/17/20,"5,210"
Number of tests,11/18/20,"4,972"
Number of tests,11/19/20,"5,132"
Number of tests,11/20/20,"5,214"
Number of tests,11/21/20,"2,384"
Number of tests,11/22/20,"2,130"
Number of tests,11/23/20,"4,374"
Number of student tests,11/17/20,"3,923"
Number of student tests,11/18/20,"3,509"
Number of student tests,11/19/20,"3,921"
Number of student tests,11/20/20,"3,739"
Number of student tests,11/21/20,"2,218"
Number of student tests,11/22/20,"1,980"
Number of student tests,11/23/20,"2,886"
Number of employee tests,11/17/20,"1,287"
Number of employee tests,11/18/20,"1,463"
Number of employee tests,11/19/20,"1,211"
Number of employee tests,11/20/20,"1,475"
Number of employee tests,11/21/20,166
Number of employee tests,11/22/20,150
Number of employee tests,11/23/20,"1,488"
"New Confirmed Positive, Total",11/17/20,1
"New Confirmed Positive, Total",11/18/20,0
"New Confirmed Positive, Total",11/19/20,2
"New Confirmed Positive, Total",11/20/20,11
"New Confirmed Positive, Total",11/21/20,2
"New Confirmed Positive, Total",11/22/20,2
"New Confirmed Positive, Total",11/23/20,4
Number of tests,Total,"29,416"
Number of student tests,Total,"22,176"
Number of employee tests,Total,"7,240"
New confirmed positives,Total,22
