Number of tests,12/28/2020,"1,628"
Number of tests,12/29/2020,"1,464"
Number of tests,12/30/2020,"1,300"
Number of tests,12/31/2020,67
Number of tests,01/01/2021,18
Number of tests,01/02/2021,"1,855"
Number of tests,01/03/2021,44
Number of student tests,12/28/2020,950
Number of student tests,12/29/2020,675
Number of student tests,12/30/2020,552
Number of student tests,12/31/2020,14
Number of student tests,01/01/2021,
Number of student tests,01/02/2021,"1,341"
Number of student tests,01/03/2021,12
Number of employee tests,12/28/2020,678
Number of employee tests,12/29/2020,789
Number of employee tests,12/30/2020,748
Number of employee tests,12/31/2020,53
Number of employee tests,01/01/2021,18
Number of employee tests,01/02/2021,514
Number of employee tests,01/03/2021,32
"New Confirmed Positive, Total",12/28/2020,9
"New Confirmed Positive, Total",12/29/2020,6
"New Confirmed Positive, Total",12/30/2020,3
"New Confirmed Positive, Total",12/31/2020,5
"New Confirmed Positive, Total",01/01/2021,1
"New Confirmed Positive, Total",01/02/2021,4
"New Confirmed Positive, Total",01/03/2021,1
Number of tests,Total,"6,376"
Number of student tests,Total,"3,544"
Number of employee tests,Total,"2,832"
New confirmed positives,Total,29
