Number of tests,12/4/20,"3,682"
Number of tests,12/5/20,149
Number of tests,12/6/20,24
Number of tests,12/7/20,"3,946"
Number of tests,12/8/20,"3,064"
Number of tests,12/9/20,"2,651"
Number of tests,12/10/20,"2,936"
Number of student tests,12/4/20,"2,241"
Number of student tests,12/5/20,102
Number of student tests,12/6/20,6
Number of student tests,12/7/20,"2,657"
Number of student tests,12/8/20,"1,794"
Number of student tests,12/9/20,"1,281"
Number of student tests,12/10/20,"1,710"
Number of employee tests,12/4/20,"1,441"
Number of employee tests,12/5/20,47
Number of employee tests,12/6/20,18
Number of employee tests,12/7/20,"1,289"
Number of employee tests,12/8/20,"1,270"
Number of employee tests,12/9/20,"1,370"
Number of employee tests,12/10/20,"1,226"
"New Confirmed Positive, Total",12/4/20,3
"New Confirmed Positive, Total",12/5/20,3
"New Confirmed Positive, Total",12/6/20,4
"New Confirmed Positive, Total",12/7/20,4
"New Confirmed Positive, Total",12/8/20,8
"New Confirmed Positive, Total",12/9/20,2
"New Confirmed Positive, Total",12/10/20,2
Number of tests,Total,"16,452"
Number of student tests,Total,"9,791"
Number of employee tests,Total,"6,661"
New confirmed positives,Total,26
