Number of tests,11/30/20,"3,681"
Number of tests,12/1/20,"3,095"
Number of tests,12/2/20,"2,667"
Number of tests,12/3/20,"3,174"
Number of tests,12/4/20,"3,682"
Number of tests,12/5/20,149
Number of tests,12/6/20,24
Number of student tests,11/30/20,"2,379"
Number of student tests,12/1/20,"1,819"
Number of student tests,12/2/20,"1,277"
Number of student tests,12/3/20,"1,958"
Number of student tests,12/4/20,"2,240"
Number of student tests,12/5/20,101
Number of student tests,12/6/20,5
Number of employee tests,11/30/20,"1,302"
Number of employee tests,12/1/20,"1,276"
Number of employee tests,12/2/20,"1,390"
Number of employee tests,12/3/20,"1,216"
Number of employee tests,12/4/20,"1,442"
Number of employee tests,12/5/20,48
Number of employee tests,12/6/20,19
"New Confirmed Positive, Total",11/30/20,4
"New Confirmed Positive, Total",12/1/20,9
"New Confirmed Positive, Total",12/2/20,3
"New Confirmed Positive, Total",12/3/20,7
"New Confirmed Positive, Total",12/4/20,3
"New Confirmed Positive, Total",12/5/20,3
"New Confirmed Positive, Total",12/6/20,4
Number of tests,Total,"16,472"
Number of student tests,Total,"9,779"
Number of employee tests,Total,"6,693"
New confirmed positives,Total,33
