Number of tests,11/9/20,"6,247"
Number of tests,11/10/20,"5,519"
Number of tests,11/11/20,"5,257"
Number of tests,11/12/20,"5,739"
Number of tests,11/13/20,"5,850"
Number of tests,11/14/20,"2,789"
Number of tests,11/15/20,"2,739"
Number of student tests,11/9/20,"5,028"
Number of student tests,11/10/20,"4,313"
Number of student tests,11/11/20,"3,885"
Number of student tests,11/12/20,"4,629"
Number of student tests,11/13/20,"4,461"
Number of student tests,11/14/20,"2,635"
Number of student tests,11/15/20,"2,634"
Number of employee tests,11/9/20,"1,219"
Number of employee tests,11/10/20,"1,206"
Number of employee tests,11/11/20,"1,372"
Number of employee tests,11/12/20,"1,110"
Number of employee tests,11/13/20,"1,389"
Number of employee tests,11/14/20,154
Number of employee tests,11/15/20,105
"New Confirmed Positive, Total",11/9/20,2
"New Confirmed Positive, Total",11/10/20,
"New Confirmed Positive, Total",11/11/20,6
"New Confirmed Positive, Total",11/12/20,14
"New Confirmed Positive, Total",11/13/20,9
"New Confirmed Positive, Total",11/14/20,6
"New Confirmed Positive, Total",11/15/20,2
Number of tests,Total,"34,140"
Number of student tests,Total,"27,585"
Number of employee tests,Total,"6,555"
New confirmed positives,Total,39
