Number of tests,12/14/20,"3,673"
Number of tests,12/15/20,"2,983"
Number of tests,12/16/20,"2,570"
Number of tests,12/17/20,"2,106"
Number of tests,12/18/20,"3,803"
Number of tests,12/19/20,156
Number of tests,12/20/20,59
Number of student tests,12/14/20,"2,398"
Number of student tests,12/15/20,"1,688"
Number of student tests,12/16/20,"1,188"
Number of student tests,12/17/20,"1,381"
Number of student tests,12/18/20,"2,246"
Number of student tests,12/19/20,95
Number of student tests,12/20/20,14
Number of employee tests,12/14/20,"1,275"
Number of employee tests,12/15/20,"1,295"
Number of employee tests,12/16/20,"1,382"
Number of employee tests,12/17/20,725
Number of employee tests,12/18/20,"1,557"
Number of employee tests,12/19/20,61
Number of employee tests,12/20/20,45
"New Confirmed Positive, Total",12/14/20,4
"New Confirmed Positive, Total",12/15/20,2
"New Confirmed Positive, Total",12/16/20,5
"New Confirmed Positive, Total",12/17/20,4
"New Confirmed Positive, Total",12/18/20,4
"New Confirmed Positive, Total",12/19/20,5
"New Confirmed Positive, Total",12/20/20,3
Number of tests,Total,"15,350"
Number of student tests,Total,"9,010"
Number of employee tests,Total,"6,340"
New confirmed positives,Total,27
